"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"1993","es","en","Cooperación estrecha con las organizaciones que actúan en el ámbito de la recopilación de datos.","Closely cooperate with the organizations operating in the field of data collection",12,15
"224","es","en","La Clostridium difficile es una bacteria que se encuentra muy distribuida en la tierra y en el intestino de los animales.","Clostridium difficile is a bacterium that is widely distributed in soil and intestinal tracts of animals.",16,21
"1999","es","en","niveles de colaboración con el Ministerio de Sanidad u otros Institutos de salud nacionales;","collaboration levels with the Ministry of Health or other National institutes;",11,14
"637","es","en","colaboración con otras entidades implicadas en las crisis (protección civil, etc.)","collaboration with other bodies involved in crisis (civil protection, etc.)",10,11
"676","es","en","Comunicar mensajes e información clave de salud pública a los medios de comunicación y al público europeo","Communicating key public health messages and information to the media and to the European public",15,17
"2277","es","en","Comunicar mensajes e información esencial en materia de salud pública a los medios de comunicación y al público europeo.","Communicating key public health messages and information to the media and to the European public.",15,19
"863","es","en","Pueden producirse complicaciones, entre ellas infección pulmonar, infección cerebral e infecciones bacterianas secundarias.","Complications are possible, including pulmonary infection, brain infection and secondary bacterial infections.",12,13
"1242","es","en","Teniendo en cuenta los mecanismos que explican la aparición de multirresistencias, la estrategia para combatirlas es bastante sencilla:","Considering the mechanisms behind the emergence of AMR, the strategy to fight it is rather straightforward:",16,18
"909","es","en","Teniendo en cuenta los mecanismos que explican la aparición de resistencia, la estrategia para combatirla es bastante sencilla:","Considering the mechanisms behind the emergence of antimicrobial resistance, the strategy to fight it is rather straightforward:",17,18
"1342","es","en","CONSULTAS CON TERCEROS PAÍSES Y SOCIOS PARA ACTUALIZAR LA ESTRATEGIA DE FORMACIÓN DEL ecdc","Consultations with countries and partners to update the ECDC training strategy",11,14
"1073","es","en","Ocasiona la infección el consumo de agua y alimentos contaminados, en especial de marisco poco cocinado.","Consumption of contaminated water and food, especially seafood eaten under-cooked, results in infection.",13,16
"1973","es","en","A los agentes contractuales se les propone por lo general un contrato de cinco años, previo periodo inicial de prueba de nueve meses.","Contract Agents are typically recruited on a five year contract with an initial probation period of nine months.",18,23
"1733","es","en","Entre las medidas de control figura la eliminación correcta de los animales muertos:","Control measures include the correct disposal of dead animal:",9,13
"1822","es","en","Los controles en las explotaciones son importantes para evitar la introducción de ECVT en la cadena alimentaria.","Controls on farms are important to prevent VTEC introduction into the food chain.",13,17
"1807","es","en","Por el contrario, la mortalidad de la infección aguda alcanza el 2 % en los ancianos.","Conversely, the death rate of acute infection can reach 2% in the elderly.",13,15
"274","es","en","Coordinación y garantía del funcionamiento integrado de las redes de vigilancia especializadas.","Coordinate and ensure the integrated operation of the dedicated surveillance networks",11,12
"553","es","en","La viruela vacuna es una enfermedad de la piel causada por un virus perteneciente al género  Orthopoxvirus .","Cowpox is a skin disease caused by a virus belonging to the  Orthopoxvirus  genus.",16,19
"1378","es","en","Las reuniones cotidianas de epidemiología se celebran en el CIU.","Daily epidemiological briefings are held in the EOC.",8,10
"287","es","en","procedimientos cotidianos (rutinas, fuentes de información, estrategias, objetivos geográficos y temporales, criterios, informes, documentación, servicio de guardia 24h/7d).","daily procedures (routines, sources of information, strategies, geographical and temporal focus, criteria, reports, documentation, 24h/7d duty system).",17,18
"1889","es","en","Los datos de la incidencia de este ribotipo en clínicas particulares son limitados.","Data on the incidence of PCR ribotype 027 in nursing homes are limited.",13,13
"650","es","en","PROTECCIÓN DE DATOSBECAS DE FORMACIÓN Y DE INVESTIGACIÓNCONDICIONES DE TRABAJOTRABAJAR CON NOSOTROSVÉASE TAMBIÉNOPORTUNIDADES DE EMPLEOINFORMACIÓN GENERALWeb Part del editor de contenidos","DATA PROTECTIONTRAINEESHIPS AND FELLOWSHIPSWORKING CONDITIONSWORKING WITH USSEE ALSOJOB OPPORTUNITIESGENERAL INFORMATIONContent Editor Web Part",13,21
"2","es","en","Los titulares de los datos tienen derecho de acceso y rectificación de sus datos previa solicitud por escrito dirigida al Centro.","Data subjects have the right to access and rectify their data on written request to be addressed to the Centre.",20,21
"868","es","en","Una secuela frecuente de la enfermedad es la sordera.","Deafness is reported as common sequelae of the disease.",9,9
"2038","es","en","La muerte es rara, pero sigue siendo un riesgo, especialmente en personans de edad avanzada o con el sistema inmunitario debilitado.","Death is rare but remains as a risk especially for elderly or persons with weakened immune system.",17,21
"2146","es","en","Declaración de intereses de los miembros del Foro Consultivo","Declarations of interest of Advisory Forum members",7,9
"2351","es","en","Declaración de intereses del Equipo de dirección superior del ECDC","Declarations of interest of ECDC Senior Management Team",8,10
"2102","es","en","Declaración de intereses de los miembros de la Junta Directiva","Declarations of interest of Management Board members",7,10
"508","es","en","el grado de resistencia de los individuos, organizaciones y sistemas sociales;","degree of resilience in individuals, agencies and social systems;",9,11
"2220","es","en","El dengue está presente en Asia, el Pacífico, el Caribe, América y África.","Dengue fever is present in Asia, the Pacific, the Caribbean, the Americas and Africa.",14,13
"919","es","en","En función de la especie de plasmodio de que se trate, el período de incubación puede ser mucho más prolongado.","Depending on the plasmodium species involved, much longer incubation periods are possible.",12,20
"1292","es","en","métodos descriptivos e introducción al modelado y previsión;","descriptive methods and introduction to modelling and forecasting;",8,8
"921","es","en","Desarrollo de la red de socios de formación, incluidos programas y formadores en epidemiología de intervención","Development of the network of training partners, including programmes and trainers in intervention epidemiology",14,16
"1429","es","en","Diferentes especies de animales domésticos y salvajes actúan como huéspedes de mantenimiento.","Different species of domestic and wild animals act as maintenance hosts.",11,12
"150","es","en","También es posible la transmisión directa desde otros animales (p. ej., mascotas) o por alimentos o bebidas contaminadas.","Direct transmission from other animals (e.g. pets) or through contaminated food or drink is also possible.",16,18
