"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"6617","fr","en","L’infection à chlamydia est l’IST bactérienne la plus fréquemment signalée dans plusieurs pays européens.","Chlamydia infection is the most frequently reported bacterial STI in several European countries.",13,14
"5825","fr","en","Le chlamydia trachomatis répond rapidement à un traitement antibiotique.","Chlamydia trachomatis responds promptly to antibiotic treatment.",7,9
"5272","fr","en","Le chlamydiae est une bactérie pouvant infecter plusieurs systèmes organiques.","Chlamydiae are bacteria capable of producing infection in several organ systems.",11,10
"5223","fr","en","Le choléra est une infection diarrhéique aiguë due aux sérogroupes O1 et O139 de la bactérie Vibrio cholera.","Cholera is an acute diarrhoeal infection caused by the bacterium Vibrio cholera of serogroups O1 or O139.",17,18
"5175","fr","en","Les porteurs chroniques restent généralement contagieux toute leur vie.","Chronic carriers usually remain infectious throughout their life.",8,9
"6634","fr","en","Des citations à partir de ces données peuvent être faites sans autorisation préalable, à condition que la source soit toujours mentionnée.","Citations may be made from such material without prior permission, provided the source is always acknowledged.",16,21
"6525","fr","en","La rage classique est surtout une zoonose (infection transmissible de l’animal à l’homme) et la plupart des animaux peuvent la contracter.","Classic rabies is essentially a zoonosis (infection that could spread from animals to humans), and most animals are susceptible to it.",21,20
"5857","fr","en","Le changement climatique est attribué à des processus naturels et aux activités de l’homme qui modifient les conditions atmosphériques.","Climate change is ascribed to natural processes and human activity altering atmospheric conditions.",13,19
"5436","fr","en","La manifestation clinique est un syndrome appelé « fièvre hémorragique avec syndrome rénal » (ou « néphropathie épidémique »).","Clinical illness results in a syndrome called “haemorrhagic fever with renal syndrome” (also called “nephropatia epidemica”).",16,15
"6724","fr","en","La maladie clinique se manifeste d’abord par un syndrome de type grippal qui évolue rapidement en maladie sévère accompagnée d’hémorragie.","Clinical illness starts as a flu-like syndrome, rapidly evolving to severe disease with bleedings.",14,20
"6733","fr","en","coopère étroitement avec les organismes intervenant dans le domaine de la collecte de données;","Closely cooperate with the organizations operating in the field of data collection",12,14
"5597","fr","en","Le Clostridium difficile est une bactérie largement présente dans le sol et le tractus intestinal des animaux.","Clostridium difficile is a bacterium that is widely distributed in soil and intestinal tracts of animals.",16,17
"5062","fr","en","niveaux de collaboration avec le ministère de la santé et les autres organismes de santé nationaux;","collaboration levels with the Ministry of Health or other National institutes;",11,16
"5981","fr","en","collaboration avec d’autres organismes concernés par la crise (protection civile, etc.).","collaboration with other bodies involved in crisis (civil protection, etc.)",10,11
"4741","fr","en","Délivrer des messages et des informations clés en matière de santé publique aux médias et au public européen","Communicating key public health messages and information to the media and to the European public",15,18
"5610","fr","en","Délivrer des messages et des informations clés en matière de santé publique aux médias et au public européen.","Communicating key public health messages and information to the media and to the European public.",15,18
"6284","fr","en","Des complications sont possibles, incluant notamment une infection pulmonaire, une infection cérébrale et des infections bactériennes secondaires.","Complications are possible, including pulmonary infection, brain infection and secondary bacterial infections.",12,17
"5672","fr","en","Compte tenu des mécanismes d’émergence de la RAM, la stratégie à mettre en place est simple :","Considering the mechanisms behind the emergence of AMR, the strategy to fight it is rather straightforward:",16,16
"5423","fr","en","Compte tenu des mécanismes qui sont à l’origine de l’émergence de la résistance aux antimicrobiens, la stratégie à mettre en place est simple:","Considering the mechanisms behind the emergence of antimicrobial resistance, the strategy to fight it is rather straightforward:",17,23
"5389","fr","en","Consultations avec les pays et les partenaires en vue de la mise À jour de la stratÉgie de formation du cepcm","Consultations with countries and partners to update the ECDC training strategy",11,21
"5651","fr","en","La consommation d’eau et d’aliments contaminés, en particulier les poissons et les fruits de mer insuffisamment cuits, entraîne une infection.","Consumption of contaminated water and food, especially seafood eaten under-cooked, results in infection.",13,20
"6264","fr","en","Afin de limiter la propagation de l’infection, il convient d’éliminer de façon adéquate les animaux morts:","Control measures include the correct disposal of dead animal:",9,16
"6519","fr","en","Les mesures de contrôle doivent concerner principalement les fermes et la transformation des aliments afin de prévenir la contamination des produits alimentaires.","Control measures should be aimed at the farm and food-processing level, in order to prevent contamination of food products.",19,22
"5488","fr","en","Des contrôles dans les fermes permettent de prévenir l’introduction de l’ECPV dans la chaîne alimentaire.","Controls on farms are important to prevent VTEC introduction into the food chain.",13,15
"5313","fr","en","À l’inverse, le taux de mortalité de l’infection aiguë peut atteindre 2 % chez les personnes âgées.","Conversely, the death rate of acute infection can reach 2% in the elderly.",13,16
"6294","fr","en","coordonne et assure le fonctionnement d’ensemble des réseaux de surveillance spécialisés;","Coordinate and ensure the integrated operation of the dedicated surveillance networks",11,11
"5987","fr","en","La vaccine est une maladie de peau due à un virus qui appartient au genre  Orthopoxvirus .","Cowpox is a skin disease caused by a virus belonging to the  Orthopoxvirus  genus.",16,18
"6544","fr","en","Les données scientifiques actuelles montrent que l’infection séquentielle augmente le risque d’infection sévère avec hémorragies (fièvre dengue hémorragique).","Current scientific evidence shows that sequential infection increases the risk of a severe form of the infection with bleedings - dengue hemorrhagic fever.",23,18
"6759","fr","en","Les kystes pulmonaires envahissent les tissus comme un cancer et sont mortels en l’absence de traitement.","Cysts in the lungs invades tissues in a cancer-like fashion and if untreated always leads to death.",17,15
"6015","fr","en","Les réunions quotidiennes d’épidémiologie se tiennent dans le CIU.","Daily epidemiological briefings are held in the EOC.",8,9
"5976","fr","en","procédures quotidiennes (routines, sources d’information, stratégies, focus géographique et temporel, critères, rapports, documentation, système 24h sur 24, 7 jours sur 7).","daily procedures (routines, sources of information, strategies, geographical and temporal focus, criteria, reports, documentation, 24h/7d duty system).",17,20
