"","X","Satz.1.id","Satz.1.TranslatorSource","Satz.1.BLEU","Satz.1.ROUGE","Satz.1.BLEURT","Satz.2.id","Satz.2.TranslatorSource","Satz.2.BLEU","Satz.2.ROUGE","Satz.2.BLEURT","Original","Expected","Satz.1","Satz.2","Similarity.rating.DP","Similarity.rating.TS","Comments.TS","Comments.DP","Translation.rating.TS","Wrong.translation.TS","Comments.TS.1","Similarity.rating.BLEU","Similarity.rating.ROUGE","Similarity.rating.BLEURT","testBLEU.DP.rating","testROUGE.DP.rating","testBLEURT.DP.rating","testBLEU.TS.rating","testROUGE.TS.rating","testBLEURT.TS.rating"
"37","37","24326","Deepl","0","0.125","0.4320867","61335","IBM","0","0.125","0.432086706161499","Es kann zu einigen Nebenwirkungen am Nervensystem kommen.","Some neurological adverse events can occur.","There may be some side effects on the nervous system.","There may be some side effects on the nervous system.","=","=","General comment: Similarity does not really measure correctness in all cases so far.","","=","","General comment: Similarity does not really measure correctness in all cases so far.","=","=","<","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"38","38","24326","Deepl","0","0.125","0.4320867","5819","CEF","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000839616121562153","0.4","0.404774636030197","Es kann zu einigen Nebenwirkungen am Nervensystem kommen.","Some neurological adverse events can occur.","There may be some side effects on the nervous system.","Some side effects can occur in the nervous system.","<","<","","","=","","","<","<",">","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"39","39","24326","Deepl","0","0.125","0.4320867","42830","Google","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000710051422889726","0.461538461538462","0.516346037387848","Es kann zu einigen Nebenwirkungen am Nervensystem kommen.","Some neurological adverse events can occur.","There may be some side effects on the nervous system.","Some nervous system side effects can occur.","<","<","","","=","","","<","<","<","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"40","40","61335","IBM","0","0.125","0.432086706161499","5819","CEF","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000839616121562153","0.4","0.404774636030197","Es kann zu einigen Nebenwirkungen am Nervensystem kommen.","Some neurological adverse events can occur.","There may be some side effects on the nervous system.","Some side effects can occur in the nervous system.","<","<","","","=","","","<","<",">","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"41","41","61335","IBM","0","0.125","0.432086706161499","42830","Google","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000710051422889726","0.461538461538462","0.516346037387848","Es kann zu einigen Nebenwirkungen am Nervensystem kommen.","Some neurological adverse events can occur.","There may be some side effects on the nervous system.","Some nervous system side effects can occur.","<","<","","","=","","","<","<","<","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"42","42","5819","CEF","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000839616121562153","0.4","0.404774636030197","42830","Google","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000710051422889726","0.461538461538462","0.516346037387848","Es kann zu einigen Nebenwirkungen am Nervensystem kommen.","Some neurological adverse events can occur.","Some side effects can occur in the nervous system.","Some nervous system side effects can occur.","<","<","","","=","","","<","<","<","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"43","43","26338","Deepl","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008972141","0.1481481","-0.2055244","7831","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000089721410656091","0.148148148148148","-0.231371015310287","Schwere allergische Reaktionen erfordern ein Absetzen der Behandlung und eine sorgfltige berwachung.","Allergic reactions Anaphylactic reactions have been rarely reported, in some cases after previous topical exposure to retinoids.","Severe allergic reactions require discontinuation of treatment and careful monitoring.","Severe allergic reactions require cessation of treatment and close monitoring.","E","E","","mismatch ""allergic reactions""","=","","","<","<",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"44","44","26338","Deepl","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008972141","0.1481481","-0.2055244","63347","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000089721410656091","0.148148148148148","-0.205524414777756","Schwere allergische Reaktionen erfordern ein Absetzen der Behandlung und eine sorgfltige berwachung.","Allergic reactions Anaphylactic reactions have been rarely reported, in some cases after previous topical exposure to retinoids.","Severe allergic reactions require discontinuation of treatment and careful monitoring.","Severe allergic reactions require discontinuation of treatment and careful monitoring.","E","E","","","=","","","<","<",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"45","45","26338","Deepl","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008972141","0.1481481","-0.2055244","44842","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000089721410656091","0.153846153846154","-0.254540115594864","Schwere allergische Reaktionen erfordern ein Absetzen der Behandlung und eine sorgfltige berwachung.","Allergic reactions Anaphylactic reactions have been rarely reported, in some cases after previous topical exposure to retinoids.","Severe allergic reactions require discontinuation of treatment and careful monitoring.","Severe allergic reactions require treatment discontinuation and careful monitoring.","E","E","","","=","","","<","<",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"46","46","7831","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000089721410656091","0.148148148148148","-0.231371015310287","63347","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000089721410656091","0.148148148148148","-0.205524414777756","Schwere allergische Reaktionen erfordern ein Absetzen der Behandlung und eine sorgfltige berwachung.","Allergic reactions Anaphylactic reactions have been rarely reported, in some cases after previous topical exposure to retinoids.","Severe allergic reactions require cessation of treatment and close monitoring.","Severe allergic reactions require discontinuation of treatment and careful monitoring.","E","E","","","=","","","=","=","<","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"47","47","7831","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000089721410656091","0.148148148148148","-0.231371015310287","44842","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000089721410656091","0.153846153846154","-0.254540115594864","Schwere allergische Reaktionen erfordern ein Absetzen der Behandlung und eine sorgfltige berwachung.","Allergic reactions Anaphylactic reactions have been rarely reported, in some cases after previous topical exposure to retinoids.","Severe allergic reactions require cessation of treatment and close monitoring.","Severe allergic reactions require treatment discontinuation and careful monitoring.","E","E","","","=","","","=","<",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"48","48","63347","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000089721410656091","0.148148148148148","-0.205524414777756","44842","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000089721410656091","0.153846153846154","-0.254540115594864","Schwere allergische Reaktionen erfordern ein Absetzen der Behandlung und eine sorgfltige berwachung.","Allergic reactions Anaphylactic reactions have been rarely reported, in some cases after previous topical exposure to retinoids.","Severe allergic reactions require discontinuation of treatment and careful monitoring.","Severe allergic reactions require treatment discontinuation and careful monitoring.","E","E","","","=","","","=","<",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"49","49","18576","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120356208419045","0.15","0.0915835052728653","55586","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000465988169467104","0.153846153846154","0.136983662843704","Obwohl die unterschiedlichen Modalitten berwiegend sicher durchfhrbar sind, bietet der HIFU mit seiner Nicht-Invasivitt einen entscheidenden methodischen Vorteil.","Even though all strategies appeared to be feasible, the unique feature of noninvasiveness represents a substantial advantage of the HIFU procedure.","Although the different modalities are mostly safe to perform, HIFU with its non-invasiveness offers a decisive methodological advantage.","Although the different modalities are largely safe, the HIFU with its non-invasiveness offers a decisive methodical advantage.",">",">","","long sentence, tough to compare",">","","","<","<","<","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
